"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","M_MORTDUE","M_VALUE","M_YOJ","M_DEROG","M_DELINQ","M_CLAGE","M_NINQ","M_CLNO","M_DEBTINC"
0,20000,39000,62000,"DebtCon","Office",6,0,0,170.433333333333,2,27,30.3013653998875,0,0,0,0,0,0,0,0,1
0,18600,58992,86816,"DebtCon","NotProvided",4,0,0,103.504295305908,0,16,40.9565982437025,0,0,0,0,0,0,0,0,0
1,12000,50581,70171,"HomeImp","Other",29,0,2,206.319233804958,1,12,29.8431366693848,0,0,1,0,0,0,0,0,0
0,52300,6929,84584,"HomeImp","Other",19,1,0,350.920996278093,0,7,24.3553042461236,1,0,1,0,0,0,0,0,0
1,12300,24552,48278,"DebtCon","Other",0,0,0,171.075104562089,0,16,29.2995509442871,0,0,0,0,0,0,0,0,0
0,12100,50100,66410,"DebtCon","Other",3,0,0,176.009864339967,0,14,28.5486036920494,0,0,0,0,0,0,0,0,0
1,23000,163805,216500,"HomeImp","Self",3.5,0,0,86.8949299190365,0,42,42.9854083770818,0,0,0,1,1,1,1,1,1
0,15600,83758,106992,"HomeImp","ProfExe",3,0,0,127.665817666375,1,24,39.0145193892599,0,0,0,0,0,0,0,0,0
0,18700,50354,79011,"DebtCon","Other",1,0,1,290.82702957249,1,10,35.1390343608284,0,0,0,1,0,0,0,0,0
0,7900,63701,37125,"HomeImp","Other",6,0,0,285.111015106181,0,12,29.4135497637389,1,0,1,1,1,0,1,0,0
0,24500,26286,51623,"DebtCon","Other",7,1,0,91.8623883594678,0,12,28.8795706622626,1,0,1,1,1,0,1,0,0
0,25000,136375,236250,"HomeImp","ProfExe",29,0,0,354.1,1,19,14.0979408960407,0,0,0,0,0,0,0,0,1
0,8200,13781,38648,"HomeImp","Other",23,0,0,302.530182230258,0,10,30.4453756307696,1,0,1,1,1,0,1,0,0
0,8700,56904,64122,"DebtCon","Mgr",5,1,4,119.555473408259,2,11,38.695614602764,0,0,0,1,0,0,0,0,0
0,15200,28432,67103,"NotProvided","NotProvided",1,0,0,88.7891559667416,0,0,3.68895849571049,1,0,0,0,0,1,0,0,0
0,10000,48041,76050,"HomeImp","Other",3,0,2,185.7,0,13,27.2763649189269,0,0,0,0,0,0,0,0,1
0,12500,77100,90550,"HomeImp","Office",1,0,0,173.466666666667,1,26,25.6372630884905,0,0,1,0,0,0,0,0,1
0,17100,59123,94247,"DebtCon","Office",0,0,0,70.0163602310111,0,22,37.1950855318108,0,0,0,0,0,0,0,0,0
1,5000,78893,82600,"HomeImp","Mgr",16,0,0,133.9,1,34,53.5481958489624,0,0,0,0,0,0,0,0,1
1,8700,57141,70244,"HomeImp","Other",8,0,0,106.855428161054,0,19,31.8913142621197,0,0,0,0,0,0,0,0,0
0,6800,57439,74816,"HomeImp","Mgr",2,0,2,126.30323511048,0,22,27.1186535272694,0,0,0,0,0,0,0,0,0
0,18900,55238,112776,"DebtCon","ProfExe",16,0,0,251.549392362859,0,19,25.7694999006481,0,0,0,0,0,0,0,0,0
0,20700,80124,99938,"DebtCon","Mgr",7,0,0,69.3247195755329,7,24,38.6796335720688,0,0,0,0,0,0,0,0,0
0,28600,26189,50409,"DebtCon","Other",36,0,0,287.496173324236,0,23,38.6443945983538,0,0,0,0,0,0,0,0,0
0,12300,92573,119325,"DebtCon","ProfExe",2,1,2,157.620642895936,0,33,34.7751025128994,0,0,0,0,0,0,0,0,0
0,28600,31634,65157,"NotProvided","Office",5,0,0,119.362025560934,1,6,40.1594187648545,0,0,0,0,0,0,0,0,0
0,20000,22100,26507,"DebtCon","ProfExe",7,0,0,92.4266738172607,1,19,20.6837403816235,1,0,0,0,0,0,0,0,0
0,15600,27599,47615,"HomeImp","Other",10,0,0,90.3276282035662,1,12,29.6747495692059,0,0,0,0,0,0,0,0,0
0,16600,97749,164103,"NotProvided","Other",28,1,0,263.846777404474,2,23,37.3868542863414,0,0,1,0,1,0,1,0,0
0,24300,21660,48475,"DebtCon","Other",26,0,0,102.782835532908,0,10,23.2479582810625,0,0,0,0,0,0,0,0,0
0,70300,197761,294169,"DebtCon","Self",9,0,0,212.239724894016,2,24,28.9070733315624,0,0,0,0,0,0,0,0,0
0,21100,81389,123842,"DebtCon","Other",9,0,0,285.046916177612,1,17,37.1390678597051,0,0,0,0,0,0,0,0,0
0,22700,36253,88461,"HomeImp","Other",24,0,0,255.088757804543,0,7,26.8676173821081,0,0,0,0,0,0,0,0,0
0,10200,80969,100937,"DebtCon","Other",9,0,0,168.74982105367,4,21,39.698429807042,0,0,0,0,0,0,0,0,0
1,12100,22000,38750,"DebtCon","Other",0.8,0,0,167.4,1,17,33.3833141750485,0,0,0,0,0,0,0,0,1
0,17300,48132,78889,"DebtCon","Mgr",4,0,0,133.167685457223,0,8,28.2982270559707,0,0,0,0,0,0,0,0,0
1,50000,38000,97800,"DebtCon","ProfExe",26,7,6,150.2,0,25,33.167431222432,0,1,0,0,0,0,0,0,1
0,43200,15635,60925,"DebtCon","Other",19,0,0,212.115280076899,0,30,40.4606758157819,0,0,0,0,0,0,0,0,0
0,11000,77929,102942,"HomeImp","ProfExe",8,0,0,173.829883704445,0,34,33.8977725544468,0,0,0,0,0,0,0,0,0
0,28400,72870,95647,"DebtCon","Office",11,0,0,139.045254716439,0,20,37.8206784545354,0,0,0,0,0,0,0,0,0
0,15100,35287,53238,"DebtCon","Other",4,0,0,350.961164465714,0,16,34.0558476650882,1,0,1,1,1,0,1,0,0
0,10300,74624,96697,"DebtCon","Office",7,0,0,217.23532123152,3,28,41.511300787605,0,0,0,0,0,0,0,0,0
1,10000,53297,74925,"HomeImp","Other",14,0,1,88.5333333333333,2,15,42.7693867049037,0,0,0,0,0,0,0,0,1
0,21800,39061,60392,"DebtCon","Other",9,0,1,300.841428748191,0,18,39.4191365827616,1,0,1,0,0,0,0,0,0
0,12300,33061,46277,"DebtCon","Other",8,0,1,154.899278301426,7,28,39.7017828571851,0,0,0,1,0,0,0,0,0
0,12700,61840,73541,"DebtCon","ProfExe",1,0,0,157.892446709789,2,35,41.6516917066424,0,0,0,0,0,0,0,0,0
0,6000,35000,43300,"HomeImp","Other",3,0,0,100.933333333333,0,9,25.6236385071388,1,0,1,1,1,0,1,0,1
0,36500,87683,131532,"DebtCon","Mgr",32,0,0,351.025751976365,0,20,40.1786513780237,0,0,0,0,0,0,0,0,0
0,15800,24939,39285,"NotProvided","Office",2,0,0,209.037441470568,0,16,38.8881283708187,0,0,0,0,0,0,0,0,0
1,5000,123000,157500,"HomeImp","Mgr",9,1,0,230.3,0,47,47.6197635263855,0,0,0,1,1,1,1,1,1
0,38300,93255,144457,"DebtCon","Other",10,0,0,73.6568539279912,1,36,41.939496060889,0,0,0,0,0,0,0,0,0
0,19000,130291,168187,"DebtCon","Office",3,0,0,140.689342877708,0,20,24.7881502072179,0,0,0,0,0,0,0,0,0
0,9100,50606,58822,"DebtCon","Other",11,0,0,89.6448334211929,0,22,36.3024092223041,0,0,0,0,0,0,0,0,0
0,12800,66894,91614,"NotProvided","NotProvided",2,0,0,313.603386636976,0,7,24.6596704770716,1,1,1,1,1,1,1,1,0
1,2400,34863,47471,"HomeImp","Mgr",12,0,0,70.4910800318371,1,21,38.2636007309303,0,0,0,0,0,0,0,0,0
0,18600,100144,153751,"HomeImp","ProfExe",4,0,0,93.6621704888831,0,16,34.8927336182877,0,0,0,0,0,0,0,0,0
1,3500,23200,38666,"HomeImp","Other",11,0,0,162.366666666667,0,14,33.5192281441154,0,0,0,0,0,0,0,0,1
0,23000,76213,184360,"NotProvided","Other",12,0,0,379.349954852285,0,16,32.0403660792906,0,0,0,0,0,0,0,0,0
0,25600,196689,247025,"DebtCon","Other",8,0,0,105.425353961304,1,25,42.6702753024503,0,0,0,0,0,0,0,0,0
0,20800,136884,180053,"HomeImp","Mgr",9,0,0,323.595197402114,0,17,43.0377500390856,0,0,0,0,0,0,0,0,0
0,22200,72293,98997,"DebtCon","Other",1,2,1,242.216195322389,2,13,42.7735684090916,0,0,1,0,0,0,0,0,0
0,5300,83552,96809,"DebtCon","ProfExe",0,2,0,184.572578196508,0,19,28.4239619064256,0,0,0,1,1,1,1,1,0
0,13900,57700,74350,"DebtCon","NotProvided",8.5,0,0,184.366666666667,0,19,33.3546526264887,0,0,0,1,1,1,1,1,1
0,16000,98338,115759,"DebtCon","Other",8,0,0,296.076261775371,1,19,30.0627357121989,0,0,0,0,0,0,0,0,0
0,45200,89427,157731,"DebtCon","Other",17,0,0,209.767028550624,8,18,39.1670628923164,0,0,0,0,0,0,0,0,0
0,27600,112753,155166,"DebtCon","ProfExe",6,0,0,124.99095520013,3,26,32.0886813520913,0,0,0,0,0,0,0,0,0
1,10000,21694,79500,"DebtCon","ProfExe",19,0,0,285.1,2,7,15.0280374713233,1,0,0,0,0,0,0,0,1
0,9300,79133,100033,"DebtCon","Other",3,0,0,102.163027434352,2,31,40.7946354542974,0,0,0,0,0,0,0,0,0
1,11800,74512,93328,"HomeImp","Office",4,5,0,117.918819984838,3,16,58.295989944281,0,0,0,0,0,0,1,0,0
0,30700,14834,64870,"DebtCon","Other",1,0,0,99.7043621178581,1,5,36.6923240584565,0,0,0,0,0,0,0,0,0
0,10600,46589,64559,"HomeImp","Other",8,0,0,85.2308764872769,2,33,40.4513925360755,0,0,0,0,0,0,0,0,0
0,9700,24070,64644,"HomeImp","Other",23,0,0,368.070924076287,0,6,36.5731695976915,1,0,1,0,0,0,0,0,0
0,20800,63764,97090,"DebtCon","Office",1,0,0,63.2488769185005,0,23,34.5996689754211,0,0,0,0,0,0,0,0,0
0,19500,8861,170687,"HomeImp","Mgr",23,0,0,76.7884954764776,2,20,31.5840028634267,0,0,0,0,0,0,0,0,0
0,9600,5000,56900,"NotProvided","NotProvided",2,1,0,119.555473408259,0,0,14.4352387854295,1,0,1,1,1,1,1,1,0
1,11900,52814,72000,"DebtCon","Other",12,0,0,123.6,0,20,22.4596243869046,0,0,0,0,0,0,0,0,1
0,6300,58052,70091,"DebtCon","ProfExe",9,0,4,153.780438539213,1,30,21.7195959806999,0,0,0,0,0,0,0,0,0
0,23100,141937,179756,"HomeImp","Mgr",6,0,0,328.398493180993,0,16,43.9100458494015,0,0,0,0,0,0,0,0,0
0,21400,92241,133791,"DebtCon","Other",11,0,0,81.4463803144692,3,15,41.3954618312816,0,0,0,0,0,0,0,0,0
0,17700,82302,111228,"HomeImp","ProfExe",4,0,0,118.455903598398,0,25,37.160561204497,0,0,0,0,0,0,0,0,0
0,5000,73126,87500,"DebtCon","Other",1,0,0,125.966666666667,2,10,37.4566221020914,0,0,0,0,0,0,0,0,1
0,20000,86076,128042,"HomeImp","Other",0,0,0,314.533333333333,3,21,28.5257689358321,1,0,0,0,0,0,0,0,1
0,16900,61847,91671,"DebtCon","ProfExe",9,0,0,202.053435584793,0,20,21.3482545122124,0,0,0,0,0,0,0,0,0
1,25000,90000,128000,"DebtCon","Other",10,1,1,73.0333333333333,5,40,48.0775314719917,0,0,0,0,0,0,0,0,1
0,22800,62754,101781,"HomeImp","ProfExe",19,0,0,628.981947926314,0,24,20.2003022315168,0,0,0,0,0,0,0,0,0
1,12400,45604,65501,"DebtCon","Other",9,0,1,70.3375305638639,1,24,35.2121812640467,0,0,0,0,0,0,0,0,0
0,21000,81848,109860,"DebtCon","Other",19,0,0,173.78616162516,1,24,40.0575274068851,0,0,1,0,0,0,0,0,0
1,18000,57988,86970,"DebtCon","Other",16,0,0,165.333333333333,2,14,32.8751256501326,0,0,0,0,0,0,0,0,1
0,22600,59050,99152,"DebtCon","ProfExe",0,0,0,195.083861808645,0,26,33.404212205398,0,0,0,0,0,0,0,0,0
1,24200,121000,162900,"DebtCon","Self",13,1,1,151.933333333333,1,35,61.8906345797659,0,0,0,0,0,0,0,0,1
0,23600,30758,57280,"DebtCon","Other",13,0,0,104.395690488712,2,24,31.1203986247817,0,0,0,0,0,0,0,0,0
0,13300,81944,108768,"DebtCon","Other",5,0,0,81.1067991496821,1,13,33.8696417502359,0,0,0,0,0,0,0,0,0
0,15500,71412,93723,"DebtCon","Mgr",19,0,0,238.501315861606,11,24,35.9658982146279,0,0,0,0,0,0,0,0,0
0,20900,152994,117934,"NotProvided","ProfExe",4,0,0,98.5093602296807,3,34,32.3131871573223,0,0,0,0,0,0,0,0,0
1,10800,194485,228670,"HomeImp","ProfExe",1,0,0,75.4581503556079,1,4,28.3701308843028,0,0,0,0,0,0,1,0,0
0,34300,89000,137000,"DebtCon","Other",12,0,0,63.9333333333333,1,36,25.3434784486999,0,0,0,0,0,0,0,0,1
0,13100,64897,81598,"DebtCon","Sales",7,0,0,130.648468345145,0,34,26.500105075771,0,0,0,0,0,0,0,0,0
0,19500,58638,13930,"DebtCon","Other",4,0,0,69.0050271349053,0,16,42.5000248602592,0,0,0,1,1,0,0,0,0
0,20900,62615,87904,"DebtCon","Office",5,0,0,177.864849209077,1,15,36.8310761510539,0,0,0,1,1,0,1,0,0
1,16200,118585,131940,"DebtCon","Sales",5,0,0,202.385169930403,2,40,23.9771122243521,0,0,0,0,0,0,0,0,0
1,7500,43983,68957,"HomeImp","Other",20,1,0,157.328422750523,0,20,40.2515100274568,1,1,0,1,1,0,0,0,1
0,21500,125451,200594,"HomeImp","ProfExe",13,0,0,205.2783645594,0,22,36.8933939900312,0,0,0,0,0,0,0,0,0
0,13000,12223,28981,"HomeImp","NotProvided",28,0,0,203.90285502459,0,4,25.7409306945051,1,0,0,0,0,0,0,0,0
0,23200,40905,81651,"DebtCon","ProfExe",6,0,0,274.00207957099,0,19,40.109442512565,0,0,0,0,0,0,0,0,0
1,13000,41193,58000,"DebtCon","Other",18,3,2,66.9333333333333,4,7,41.4131238458367,0,0,0,0,0,0,0,0,1
0,10500,64331,65040,"HomeImp","Other",4,0,0,66.5410578172312,1,20,42.3321243409776,0,0,0,0,0,0,0,0,0
0,11400,84380,202186,"HomeImp","Self",13,0,0,34.914371682242,1,7,18.840348719964,0,0,0,0,0,0,1,0,0
1,9500,54612,68759,"HomeImp","Other",9,0,0,89.1028386082768,0,19,31.3539069362888,0,0,0,0,0,0,0,0,0
0,7200,71667,117325,"DebtCon","Office",0,0,1,241.056078088114,1,38,18.510551330657,0,0,0,0,0,0,0,0,0
0,9300,75425,109040,"DebtCon","Office",2,0,0,235.946210600733,0,38,17.875259064797,0,0,0,0,0,0,0,0,0
0,18300,109437,114900,"DebtCon","Other",1,0,0,138.171850844578,1,20,38.3323168935824,0,0,0,0,0,0,0,0,0
1,25000,86000,120000,"DebtCon","Mgr",6,2,1,105.533333333333,8,16,49.2063957904495,0,0,0,0,0,0,0,0,1
0,9800,81199,206201,"HomeImp","Self",12,0,0,2.82078557749267,0,7,21.2838676800876,0,0,0,0,0,0,1,0,0
0,6500,51724,87770,"DebtCon","NotProvided",4,0,0,209.326311581331,4,29,30.3434486041513,0,0,0,0,0,0,0,0,0
0,10700,67523,85560,"DebtCon","Sales",5,0,0,126.842934943722,0,35,26.0016653332867,0,0,0,0,0,0,0,0,0
0,15600,49151,62005,"DebtCon","Other",4,0,0,185.653087974093,0,14,36.0211004459397,0,0,0,0,0,0,0,0,0
0,11300,114392,214523,"HomeImp","ProfExe",2,0,0,132.097659865218,1,15,26.2518303383616,0,0,0,0,0,0,0,0,0
0,11500,43945,63337,"DebtCon","Mgr",2,0,1,193.742485392394,0,21,27.6234939640404,0,0,0,0,0,0,0,0,0
0,10600,83217,101359,"DebtCon","Mgr",1,0,0,54.7466220053433,2,24,40.7603871802615,0,0,0,0,0,0,0,0,0
0,22600,41920,70383,"DebtCon","Office",5,0,0,178.786640327701,1,26,36.0986941254179,0,0,0,0,0,0,0,0,0
0,27000,60631,86091,"DebtCon","Other",24,0,2,200.141453590863,1,20,26.2487566324038,0,0,0,0,0,0,0,0,0
0,11100,54496,71895,"HomeImp","Other",6,0,0,125.765774887185,0,16,35.5067740679704,0,0,0,0,0,0,0,0,0
0,17700,72911,97317,"DebtCon","Mgr",1,0,0,82.3983837902902,0,17,25.3292508671383,0,0,0,0,0,0,0,0,0
0,27300,12900,37531,"HomeImp","Other",22,0,0,82.6602694767537,2,14,29.6098475571442,1,0,0,0,0,0,0,0,0
1,23200,129355,171709,"DebtCon","ProfExe",0,0,0,328.514121383254,0,30,40.0484400442841,0,0,0,0,0,0,0,0,0
0,28100,86778,110851,"DebtCon","Office",9,0,0,398.402337202179,0,44,41.0405887799759,0,0,0,0,0,0,0,0,0
0,25900,201877,239546,"HomeImp","Other",6,0,0,134.853242730859,0,42,40.3981143348981,0,0,0,0,0,0,0,0,0
1,2100,71000,83850,"HomeImp","Other",8,0,1,123,0,16,42.3580598822646,0,0,0,0,0,0,0,0,1
0,16700,67238,96535,"HomeImp","Office",7,0,0,103.472608185665,0,10,39.3496505183399,0,0,0,1,1,0,0,0,0
1,7500,57340,80000,"DebtCon","ProfExe",4,0,5,86.2333333333333,3,14,37.1796024129864,0,0,0,0,0,0,0,0,1
0,20900,31772,74233,"HomeImp","Office",6,0,0,123.114881713833,1,4,20.7817412280719,1,0,0,0,0,0,0,0,0
1,50000,220528,300900,"HomeImp","Self",5,0,0,0,0,2,56.9618385690087,0,0,0,0,0,0,0,0,1
0,11100,67366,102936,"DebtCon","Other",9,0,0,213.281495729977,0,20,19.0786511675122,0,0,0,0,0,0,0,0,0
0,36600,32590,58157,"DebtCon","Other",14,0,0,104.566666666667,6,0,33.0169310243879,0,0,1,0,0,1,0,0,0
0,9000,53177,56782,"HomeImp","Other",9,0,0,106.500537011367,3,33,40.084175501803,0,0,0,0,0,0,0,0,0
0,15700,111367,127421,"DebtCon","NotProvided",16,0,0,184.234807315849,1,18,41.0353060695647,0,0,0,0,0,0,0,0,0
0,14500,67956,80318,"DebtCon","Other",1,0,0,233.39727318136,2,26,31.3164154148551,0,0,0,0,0,0,0,0,0
0,12000,81000,99000,"HomeImp","Other",20,0,0,136,4,24,29.409524028911,0,0,0,0,0,0,0,0,1
0,20800,56364,115760,"DebtCon","ProfExe",16,0,0,261.814055822923,0,19,24.797958173234,0,0,0,0,0,0,0,0,0
1,40000,159000,225000,"HomeImp","Self",5,0,0,6.13333333333333,8,3,34.5584167153381,0,0,0,0,0,0,0,0,1
0,28200,100353,131386,"DebtCon","Office",9,0,0,146.065483333547,0,28,38.6792076245086,0,0,0,0,0,0,0,0,0
0,9300,37626,55350,"HomeImp","Other",9,0,0,308.340331763757,2,13,33.6355254029089,1,0,0,0,0,0,0,0,0
0,18200,78077,105522,"DebtCon","ProfExe",0,0,0,278.443021572186,2,22,38.9396508971879,0,0,0,0,0,0,0,0,0
0,10500,26900,53907,"HomeImp","Other",10,0,0,308.213262185588,2,13,34.4089484193404,1,0,0,0,0,0,0,0,0
1,11700,62400,78000,"DebtCon","Office",20,0,0,216.066666666667,2,24,25.8452638813366,0,0,0,0,0,0,0,0,1
1,39600,22422,44000,"DebtCon","Other",9,0,3,214.033333333333,1,16,38.120404704516,1,0,1,0,0,0,0,0,1
1,3200,48603,61000,"HomeImp","ProfExe",28,0,4,122.033333333333,1,25,38.3194258510086,0,0,0,0,0,0,0,0,1
0,15900,79660,96393,"DebtCon","Other",4,2,0,84.2057790008058,1,21,22.1131930961056,0,0,0,0,0,0,0,0,0
0,15000,72000,95000,"DebtCon","Other",0,0,0,147.1,1,18,23.5856642799618,0,0,0,0,0,0,0,0,1
1,31500,16000,43040,"DebtCon","Other",0,1,1,98.4333333333333,1,11,33.2722975241916,0,0,0,0,0,0,0,0,1
0,9800,32550,52554,"DebtCon","Other",12,0,0,229.512741144492,1,32,37.9230880944864,0,0,0,0,0,0,0,0,0
0,15000,48000,105000,"HomeImp","Office",2,0,3,142,1,24,23.3976346284978,0,0,0,1,0,0,0,0,1
0,15700,35873,52800,"HomeImp","Other",10,0,0,128.235913724674,0,10,20.9502520819382,0,0,0,0,0,0,0,0,0
0,14000,92583,114379,"DebtCon","Other",10,0,0,169.448341741429,0,27,34.1307686009308,0,0,0,0,0,0,0,0,0
0,27100,20497,74244,"DebtCon","Other",3,1,2,93.0603426179369,1,25,27.3613398116135,0,0,1,0,0,0,0,0,0
0,27500,97679,149877,"DebtCon","Mgr",23,0,0,193.005632795141,0,12,39.4151668484859,0,0,0,0,0,0,0,0,0
0,11900,97506,110902,"DebtCon","Other",17,0,1,196.568127950408,2,15,37.9989913801099,0,0,0,0,0,0,0,0,0
0,21000,53572,80048,"DebtCon","Mgr",9,2,0,69.9065698372815,2,27,34.9310864967113,0,0,0,0,0,0,0,0,0
0,25100,46614,69750,"DebtCon","Office",17,0,0,193.252579437173,1,22,33.7153516491341,0,0,0,0,0,0,0,0,0
0,7800,58364,66688,"DebtCon","Other",3,0,2,114.512157959793,3,18,37.9292738691435,0,0,0,0,0,0,0,0,0
0,16300,59901,83232,"HomeImp","Other",0.4,0,0,284.514305378794,0,20,27.8988027476933,0,0,1,0,0,0,0,0,0
0,16400,86623,124048,"NotProvided","NotProvided",13,0,0,142.212561896357,0,14,35.8107693620216,0,0,1,1,1,1,1,1,0
0,25000,60504,93907,"DebtCon","Office",1,0,0,99.9937153231998,0,23,33.4903542405275,0,0,0,0,0,0,0,0,0
1,53400,228236,305514,"HomeImp","Self",6,0,0,11.1480685047493,0,2,34.5584167153381,0,0,0,0,0,0,0,0,0
1,20900,55000,79900,"HomeImp","Other",2.5,0,0,45.6311355311356,1,14,28.2018705114545,0,0,0,0,0,0,0,0,1
0,22700,128020,164199,"DebtCon","ProfExe",7,0,0,175.884807891462,0,37,21.2323578979458,0,0,0,0,0,0,0,0,0
1,40000,53543,71673,"DebtCon","Other",3.5,1,8,159.3,2,39,39.1961494630045,0,1,0,0,0,0,0,0,1
0,19000,52157,157459,"DebtCon","ProfExe",19,0,0,248.7235331565,0,28,21.9201984599979,0,0,0,0,0,0,0,0,0
1,25500,25828,44166,"DebtCon","Other",0,0,1,187.862518381749,0,17,39.4278901570746,0,0,1,0,0,0,1,0,0
0,16400,38986,51454,"DebtCon","Other",24,0,0,338.110806777527,4,17,33.4918360854461,1,0,1,1,1,0,1,0,0
1,25000,68000,98000,"DebtCon","Other",8,0,1,134.766666666667,3,33,56.9618385690087,0,1,0,1,0,0,0,0,1
1,9100,78369,92000,"DebtCon","Sales",0.2,0,0,180.833333333333,3,35,41.4415486629268,0,0,0,0,0,0,0,0,1
0,21500,25984,47386,"DebtCon","Other",1,0,0,305.849716464267,1,25,36.6006130634484,0,0,0,1,1,0,1,0,0
0,25300,118744,153552,"DebtCon","Office",5,0,0,307.876198970332,1,35,43.4692633740088,0,0,0,1,1,0,0,0,0
0,5300,75958,91703,"DebtCon","Other",0,0,0,124.182178801947,1,10,34.5990601938726,0,0,0,0,0,0,0,0,0
0,24000,59300,88000,"DebtCon","Other",16,0,0,97.9333333333333,1,17,37.9730553692547,0,0,0,0,0,0,0,0,1
1,5600,55160,86800,"HomeImp","Other",3,1,1,148.133333333333,1,14,29.4480455268165,0,0,0,0,0,0,0,0,1
1,15800,58100,83000,"DebtCon","ProfExe",2,1,1,284.066666666667,4,27,39.9353435679503,0,0,0,0,0,0,0,0,1
0,22800,39166,84407,"DebtCon","ProfExe",11,0,0,276.121972989325,0,19,38.9683665246649,0,0,0,0,0,0,0,0,0
1,16600,42259,51990,"DebtCon","Other",1.5,1,3,209.966666666667,0,20,53.5848830078379,0,1,0,0,0,0,0,0,1
0,5600,53793,66379,"HomeImp","Office",22,0,0,206.099134115623,0,19,18.3695405267503,0,0,0,0,0,0,0,0,0
0,27700,141930,182516,"DebtCon","ProfExe",0,0,0,235.630576479347,2,19,41.9588135007344,0,0,0,0,0,0,0,0,0
0,20600,16779,56481,"DebtCon","Other",24,0,1,228.057002384899,0,24,27.1766477160513,0,0,0,0,0,0,0,0,0
0,22600,131098,176119,"NotProvided","Mgr",26,0,5,339.677018168293,1,28,33.0575598559517,0,0,0,1,0,0,0,0,0
0,28700,107281,155874,"DebtCon","ProfExe",10,0,0,173.835835790364,0,17,32.7403684932787,0,0,0,0,0,0,0,0,0
0,17800,44326,79651,"DebtCon","ProfExe",4,0,0,246.796949103217,3,32,32.5090120679881,0,0,0,0,0,0,0,0,0
1,19000,93050,118000,"DebtCon","Office",1,0,0,40.5666666666667,0,10,39.7409281270676,0,0,0,0,0,0,0,0,1
0,15100,54927,57940,"DebtCon","Office",0,0,0,86.8949299190365,1,8,38.8503485407961,1,0,0,0,0,0,0,0,0
0,13200,58549,81381,"DebtCon","Office",13,0,0,94.6871066566707,0,24,38.4127561364894,0,0,0,0,0,0,0,0,0
0,13800,77130,127000,"DebtCon","ProfExe",15,0,0,296.333333333333,0,19,39.1376446341107,0,0,0,0,0,0,0,0,1
0,26100,80176,113247,"DebtCon","Mgr",9,0,1,294.752033406334,1,29,33.1921253103261,0,0,0,0,0,0,0,0,0
0,8000,82547,105361,"DebtCon","ProfExe",24,0,0,52.5932641198128,2,13,32.1609225916494,0,0,0,0,0,0,0,0,0
0,16100,13838,29725,"DebtCon","Other",11,0,0,85.9515304376338,2,8,33.4960465569822,1,0,0,1,1,0,0,0,0
1,15700,83761,125860,"HomeImp","Other",1,0,0,130.8,0,0,42.1982822023743,0,0,0,0,0,1,0,0,1
0,4900,170986,245300,"DebtCon","Sales",5,0,0,131.933333333333,0,22,32.1424689781212,0,0,1,0,0,0,0,0,1
0,15500,36650,62963,"DebtCon","ProfExe",6,0,0,260.856788636757,0,16,24.2990593506112,0,0,0,0,0,0,0,0,0
0,27900,135511,184219,"DebtCon","ProfExe",1,1,0,241.052283452505,2,19,38.6064927126078,0,0,0,0,0,0,0,0,0
0,24000,144975,180539,"DebtCon","ProfExe",6,0,0,193.119681099337,5,43,39.5935952234611,0,0,0,1,1,0,0,0,0
0,15500,17727,39746,"NotProvided","Office",1,0,0,204.09586980881,0,16,40.6601864432125,0,0,0,0,0,0,0,0,0
0,23400,97865,120172,"DebtCon","Self",2,0,0,200.575752284041,1,26,36.3987287220027,0,0,0,0,0,0,0,0,0
0,21300,74081,102810,"DebtCon","Office",9,0,0,200.911149315792,1,12,31.1555859284175,0,0,0,0,0,0,0,0,0
0,25800,18059,51824,"DebtCon","Other",0,0,0,89.5998150771154,0,12,28.5464784587438,1,0,1,1,1,0,1,0,0
0,30500,124225,181129,"DebtCon","Mgr",11,0,0,189.439171179756,2,28,43.1683917255599,0,0,0,0,0,0,0,0,0
0,53200,182033,258678,"DebtCon","ProfExe",5,0,0,227.717729209656,2,32,39.9313528393821,0,0,0,0,0,0,0,0,0
0,15000,65584,92582,"DebtCon","Other",10,0,0,82.9489732166225,2,10,34.3172407990867,0,0,0,0,0,0,0,0,0
0,34600,143542,195327,"DebtCon","ProfExe",23,0,0,174.635348660415,1,22,37.4473840059933,0,0,0,0,0,0,0,0,0
1,26600,62895,103000,"DebtCon","Self",1,0,5,187.466666666667,2,34,44.3691707628542,0,0,0,0,0,0,0,0,1
0,18300,12169,93564,"HomeImp","Other",13,0,1,274.481398527379,0,23,30.2692181767194,0,0,0,0,0,0,0,0,0
0,29800,225481,290762,"DebtCon","ProfExe",13,0,1,239.321630582004,1,26,24.7779854200911,0,0,0,0,0,0,0,0,0
0,13400,95084,117279,"HomeImp","Office",4,0,0,145.962343628061,0,21,39.2446694832038,0,0,0,0,0,0,0,0,0
0,16000,65000,91000,"DebtCon","Mgr",0.2,0,0,85.2333333333333,0,17,22.8416631874822,0,0,0,0,0,0,0,0,1
0,5700,26927,35461,"DebtCon","Other",0,1,0,21.7993521539509,10,6,29.4396642416248,0,0,0,0,0,0,0,0,0
0,30600,231344,284199,"DebtCon","ProfExe",7,0,1,202.528603508495,0,29,15.823900056106,0,0,0,0,0,0,0,0,0
