Year;Gender;Age; Marital Status;Educational Level;Religion;Job;Description of the charge;crime;Number
2013;Male;53;Married;High School;Hindu;Driver;Theft from / in a company or institution;Thefting;1
2013;Male;51;Married;High School;Muslim;Investor;Theft from / in a building;Thefting;1
2013;Female;33;Married;High School;Muslim;Not Specified;Theft from / in a desert or remote area;Thefting;1
2013;Male;19;Single;High School;Muslim;Student;House Burglary ;Burglary;1
2013;Male;43;Married;High School;Muslim;Clerk;Theft from / on a public road;Thefting;1
2013;Female;25;Single;High School;Muslim;Not Specified;House Burglary ;Burglary;1
2013;Male;24;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;43;Single;High School;Hindu;Mechanical;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;18;Married;High School;Muslim;Employee;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;14;Single;High School;Muslim;Not Specified;Theft from / in the park;Thefting;1
2013;Female;39;Divorced;High School;Muslim;Not Specified;Theft from / in government facilities;Thefting;1
2013;Male;38;Single;High School;Muslim;Assistant;Theft from / in a company or institution;Thefting;1
2013;Male;45;Married;High School;Muslim;Worker;House Burglary ;Burglary;1
2013;Male;41;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;46;Single;High School;Muslim;Accountant;Murder;Murder;1
2013;Female;42;Married;High School;Muslim;House Wife;Theft from / in an apartment;Burglary;1
2013;Male;41;Married;High School;Hindu;Partner;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;40;Married;High School;Muslim;Driver;Theft from / in workers' housing;Thefting;1
2013;Male;48;Married;High School;Muslim;Doctor;Theft from / in an apartment;Burglary;1
2013;Male;47;Single;High School;Muslim;Partner;Murder;Murder;1
2013;Female;32;Single;High School;Christian;Analyst;Theft from / in government facilities;Thefting;1
2013;Female;14;Single;High School;Muslim;Student;Kidnapping;Kidnapping;1
2013;Male;57;Married;High School;Muslim;Investor;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;47;Married;High School;Muslim;Business Man;Theft from / in a company or institution;Thefting;1
2013;Male;59;Married;High School;Muslim;Partner;Car Thift;Thefting;1
2013;Male;27;Married;High School;Muslim;Employee;Theft from / in the villa;Burglary;1
2013;Male;37;Single;High School;Not Specified;Worker;Theft from / on a public road;Thefting;1
2013;Male;39;Single;High School;Muslim;Seller;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Female;35;Married;High School;Muslim;House Wife;The attempted murder;Murder;1
2013;Male;39;Single;High School;Christian;Investor;Truck Thifting;Thefting;1
2013;Male;40;Single;High School;Muslim;Guard;Theft from / on a public road;Thefting;1
2013;Male;39;Married;High School;Muslim;Clerk;Theft from / in a company or institution;Thefting;1
2013;Male;40;Married;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2013;Male;39;Married;High School;Muslim;Clerk;Theft from / in an apartment;Burglary;1
2013;Female;52;Married;High School;Hindu;Investor;Theft from / in a company or institution;Thefting;1
2013;Male;47;Not Specified;High School;Muslim;Driver;Murder;Murder;1
2013;Male;57;Married;High School;Muslim;Seller;Theft from / in farm;Thefting;1
2013;Male;40;Not Specified;High School;Muslim;Worker;Stealing from / on a farm;Burglary;1
2013;Male;53;Married;High School;Muslim;Driver;Theft from / in the villa;Burglary;1
2013;Male;53;Married;High School;Muslim;Chef;Theft from / in a company or institution;Thefting;1
2013;Female;37;Widow;High School;Muslim;House Wife;House Burglary ;Burglary;1
2013;Male;43;Married;High School;Muslim;Purchases Representative;Theft from / in the warehouse;Thefting;1
2013;Male;50;Not Specified;High School;Muslim;Investor;Theft from / in a company or institution;Thefting;1
2013;Male;51;Married;High School;Muslim;Chef;House Burglary ;Burglary;1
2013;Male;40;Single;High School;Muslim;Investor;Theft from / in a desert or remote area;Thefting;1
2013;Female;36;Married;High School;Muslim;House Wife;Theft from / in the villa;Burglary;1
2013;Male;37;Single;High School;Muslim;HR Officer;Stealing from a bus;Thefting;1
2013;Female;27;Married;High School;Muslim;House Wife;House Burglary ;Burglary;1
2013;Male;18;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;36;Married;High School;Hindu;Partner;Theft from / in a company or institution;Thefting;1
2013;Male;58;Married;High School;Muslim;Investor;Stealing from / on a farm;Burglary;1
2013;Male;49;Married;High School;Muslim;Investor;Deliberately setting fire to car;vandalism;1
2013;Male;53;Single;High School;Muslim;Manager;Murder;Murder;1
2013;Male;42;Single;High School;Muslim;Painter;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;64;Single;High School;Hindu;Driver;Car Thift;Thefting;1
2013;Male;62;Married;High School;Muslim;Not Specified;House Burglary ;Burglary;1
2013;Male;27;Married;High School;Muslim;Employee;Theft from / in farm;Burglary;1
2013;Male;43;Married;High School;Christian;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Female;47;Married;High School;Christian;House Wife;Theft from / in an apartment;Burglary;1
2013;Male;55;Married;High School;Muslim;Employee;Theft from / in workers' housing;Thefting;1
2013;Male;50;Married;High School;Christian;Officer;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;41;Single;High School;Hindu;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;32;Married;High School;Muslim;Executive Director;Theft from / in an apartment;Burglary;1
2013;Male;38;Married;High School;Muslim;Worker;Theft from / in workers' housing;Thefting;1
2013;Male;36;Single;High School;Muslim;Trainer;Deliberately setting fire to car;vandalism;1
2013;Male;51;Married;High School;Muslim;Farmer;Stealing from / on a farm;Burglary;1
2013;Male;36;Single;High School;Muslim;Worker;Theft from / on a public road;Thefting;1
2013;Male;43;Single;High School;Muslim;Seller;Theft from / in the park;Thefting;1
2013;Male;33;Single;High School;Muslim;Investor;Theft from / on a public road;Thefting;1
2013;Male;29;Married;High School;Muslim;Not Specified;Theft from / in a company or institution;Thefting;1
2013;Male;19;Single;High School;Not Specified;Student;Theft from / on a public road;Thefting;1
2013;Male;47;Single;High School;Muslim;Seller;Motorcycle theft;Thefting;1
2013;Male;46;Married;High School;Muslim;Worker;Theft from / in a company or institution;Thefting;1
2013;Male;51;Married;High School;Muslim;Supervisor;Theft from / in a company or institution;Thefting;1
2013;Male;63;Married;High School;Hindu;Representative;Car Thift;Thefting;1
2013;Male;47;Married;High School;Hindu;Supervisor;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;27;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;39;Married;High School;Muslim;Driver;Car Thift;Thefting;1
2013;Male;47;Married;High School;Muslim;Worker;Theft from / in a company or institution;Thefting;1
2013;Female;30;Single;High School;Muslim;House Wife;Theft from / in a company or institution;Thefting;1
2013;Male;48;Married;High School;Not Specified;Investor;Theft from / in places of worship;Thefting;1
2013;Male;57;Married;High School;Muslim;Investor;Theft from / in workers' housing;Thefting;1
2013;Male;39;Married;High School;Muslim;Investor;Assaulting the safety of the body of others leading to death;Assault;1
2013;Male;38;Single;High School;Muslim;secretary;Theft from / in a company or institution;Thefting;1
2013;Male;24;Not Specified;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;16;Single;High School;Muslim;Seller;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;12;Not Specified;High School;Muslim;Student;Theft from / in the park;Thefting;1
2013;Male;30;Single;High School;Muslim;Engineer;Theft from / in a company or institution;Thefting;1
2013;Male;30;Not Specified;High School;Muslim;Teller;Theft from / in a desert or remote area;Thefting;1
2013;Male;40;Married;High School;Muslim;Partner;Kidnapping;Kidnapping;1
2013;Male;36;Single;High School;Muslim;Mechanical;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;33;Single;High School;Christian;Partner;Car Thift;Thefting;1
2013;Male;40;Single;High School;Muslim;Driver;Theft from / in workers' housing;Thefting;1
2013;Male;29;Married;High School;Muslim;Employee;Theft from / in a desert or remote area;Thefting;1
2013;Male;37;Single;High School;Muslim;Not Specified;Theft from / in a company or institution;Thefting;1
2013;Male;46;Single;High School;Muslim;Engineer;Murder;Murder;1
2013;Male;13;Single;High School;Not Specified;Student;Theft from / on a public road;Thefting;1
2013;Male;40;Married;High School;Muslim;Not Specified;Theft from / in an apartment;Burglary;1
2013;Male;41;Married;High School;Muslim;Officer;Theft from / in an apartment;Burglary;1
2013;Female;27;Married;High School;Muslim;House Wife;Theft from / in a company or institution;Thefting;1
2013;Male;34;Single;High School;Muslim;Investor;Theft from / in workers' housing;Thefting;1
2013;Male;33;Married;High School;Muslim;Clerk;Theft from / in a company or institution;Thefting;1
2013;Female;52;Married;High School;Christian;Partner;Murder;Murder;1
2013;Male;33;Married;High School;Muslim;Driver;Theft from / in workers' housing;Thefting;1
2013;Female;38;Married;High School;Hindu;House Wife;Theft from / in a company or institution;Thefting;1
2013;Male;41;Single;High School;Muslim;Not Specified;House Burglary ;Burglary;1
2013;Male;15;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;57;Married;High School;Muslim;Not Specified;Car Thift;Thefting;1
2013;Female;10;Single;High School;Muslim;Not Specified;Rape;Rape;1
2013;Male;10;Single;High School;Muslim;Not Specified;Kidnapping;Kidnapping;1
2013;Male;37;Married;High School;Muslim;Electrician;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;29;Married;High School;Muslim;Marketing Executive;Theft from / in an apartment;Burglary;1
2013;Male;11;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2013;Male;55;Married;High School;Muslim;Not Specified;House Burglary ;Burglary;1
2013;Female;41;Married;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2013;Male;37;Married;High School;Hindu;Driver;Theft from / in a company or institution;Thefting;1
2013;Male;43;Married;High School;Muslim;Not Specified;Theft from / in government facilities;Thefting;1
2013;Male;32;Single;High School;Muslim;Worker;Theft from / on a public road;Thefting;1
2013;Male;37;Single;High School;Hindu;Worker;Murder;Murder;1
2013;Female;31;Married;High School;Christian;Unemployed;House Burglary ;Burglary;1
2013;Male;33;Married;High School;Muslim;Chef;House Burglary ;Burglary;1
2013;Male;54;Married;High School;Muslim;Unemployed;Theft from / in farm;Burglary;1
