date,average_price,total_volume,type,region
2019-01-03,0.94,2171818.57,A,Plains
2019-12-25,0.94,525930.72,A,Portland
2019-12-18,0.93,522499.15,A,Portland
2019-12-11,0.7,923022.14,A,Portland
2019-12-04,1,594246.5,A,Portland
2019-11-27,1.22,404389.56,A,Portland
2019-11-20,1.23,455618.12,A,Portland
2019-11-13,1.22,487762.79,A,Portland
2019-11-06,1.35,467433.56,A,Portland
2019-10-30,1.4,407047.88,A,Portland
2019-10-23,1.12,568596.03,A,Portland
2019-10-16,1.16,563725.3,A,Portland
2019-10-09,1.08,598035.57,A,Portland
2019-10-02,0.83,954737.07,A,Portland
2019-09-25,0.87,694289.8,A,Portland
2019-09-18,0.94,603235.38,A,Portland
2019-09-11,0.88,671817.53,A,Portland
2019-09-04,1.01,613058.51,A,Portland
2019-08-28,0.99,621458.42,A,Portland
2019-08-21,0.92,668003.85,A,Portland
2019-08-14,0.98,623628.8,A,Portland
2019-08-07,0.96,659207.94,A,Portland
2019-07-31,1.02,608614.15,A,Portland
2019-07-24,0.97,602085.03,A,Portland
2019-07-17,0.93,612572.73,A,Portland
2019-07-10,0.98,669673.68,A,Portland
2019-07-03,0.98,728681.01,A,Portland
2019-06-26,0.92,662145.29,A,Portland
2019-06-19,0.86,682680.66,A,Portland
2019-06-12,0.85,626226.63,A,Portland
2019-06-05,0.78,942774.69,A,Portland
2019-05-29,0.77,832869.55,A,Portland
2019-05-22,0.78,689730.64,A,Portland
2019-05-15,0.75,884782.05,A,Portland
2019-05-08,0.75,969780.21,A,Portland
2019-05-01,0.76,852118.86,A,Portland
2019-04-24,0.79,714374.65,A,Portland
2019-04-17,0.69,917689.13,A,Portland
2019-04-10,0.88,681434.09,A,Portland
2019-04-03,0.79,806264.89,A,Portland
2019-03-27,0.71,806586.49,A,Portland
2019-03-20,0.94,556500.49,A,Portland
2019-03-13,0.79,750735.4,A,Portland
2019-03-06,0.83,769499.11,A,Portland
2019-02-28,0.83,725928.01,A,Portland
2019-02-21,0.71,823186.03,A,Portland
2019-02-14,0.87,567176.93,A,Portland
2019-02-07,0.72,948838.16,A,Portland
2019-01-31,0.88,674373.81,A,Portland
2019-01-24,0.9,596989.37,A,Portland
2019-01-17,0.87,731385.02,A,Portland
2019-01-10,0.88,731602.32,A,Portland
2019-01-03,0.75,830063.2,A,Portland
2019-12-25,1.24,208041,A,RaleighGreensboro
2019-12-18,1.26,197054.39,A,RaleighGreensboro
2019-12-11,1.24,215138.05,A,RaleighGreensboro
2019-12-04,1.31,216077.75,A,RaleighGreensboro
2019-11-27,1.49,175761.18,A,RaleighGreensboro
2019-11-20,1.56,183327.73,A,RaleighGreensboro
2019-11-13,1.47,211408.68,A,RaleighGreensboro
2019-11-06,1.53,215345.69,A,RaleighGreensboro
2019-10-30,1.42,211956.24,A,RaleighGreensboro
2019-10-23,1.4,239744.28,A,RaleighGreensboro
2019-10-16,1.37,247656.68,A,RaleighGreensboro
2019-10-09,1.39,254093.87,A,RaleighGreensboro
2019-10-02,1.36,261886.32,A,RaleighGreensboro
2019-09-25,1.35,255043.21,A,RaleighGreensboro
2019-09-18,1.27,278129.66,A,RaleighGreensboro
2019-09-11,1.31,248257.02,A,RaleighGreensboro
2019-09-04,1.27,287328.36,A,RaleighGreensboro
2019-08-28,1.29,281758.14,A,RaleighGreensboro
2019-08-21,1.29,279090.94,A,RaleighGreensboro
2019-08-14,1.27,295307.02,A,RaleighGreensboro
2019-08-07,1.31,280543.19,A,RaleighGreensboro
2019-07-31,1.33,273951.5,A,RaleighGreensboro
2019-07-24,1.31,279159.58,A,RaleighGreensboro
2019-07-17,1.28,279442.6,A,RaleighGreensboro
2019-07-10,1.2,303559.52,A,RaleighGreensboro
2019-07-03,1.14,307215.96,A,RaleighGreensboro
2019-06-26,1.12,297550.9,A,RaleighGreensboro
2019-06-19,1.12,313757.2,A,RaleighGreensboro
2019-06-12,1.09,298517.24,A,RaleighGreensboro
2019-06-05,1.11,308049.48,A,RaleighGreensboro
2019-05-29,1.18,295356.64,A,RaleighGreensboro
2019-05-22,1.16,288374.18,A,RaleighGreensboro
2019-05-15,1.1,293520.49,A,RaleighGreensboro
2019-05-08,1.07,318524.19,A,RaleighGreensboro
2019-05-01,1.06,326468.57,A,RaleighGreensboro
2019-04-24,1.07,311438.51,A,RaleighGreensboro
2019-04-17,1.11,284896.14,A,RaleighGreensboro
2019-04-10,1.09,274246.43,A,RaleighGreensboro
2019-04-03,1.13,262808.03,A,RaleighGreensboro
2019-03-27,1.14,260487.14,A,RaleighGreensboro
2019-03-20,1.13,288866.22,A,RaleighGreensboro
2019-03-13,1.08,303779.53,A,RaleighGreensboro
2019-03-06,1.08,298087.71,A,RaleighGreensboro
2019-02-28,1.08,281060.42,A,RaleighGreensboro
2019-02-21,1.05,263148.45,A,RaleighGreensboro
2019-02-14,0.99,283960.43,A,RaleighGreensboro
2019-02-07,0.86,403849.99,A,RaleighGreensboro
2019-01-31,0.96,290633.33,A,RaleighGreensboro
2019-01-24,0.96,242512.95,A,RaleighGreensboro
2019-01-17,1,272248.84,A,RaleighGreensboro
2019-01-10,0.99,257990.11,A,RaleighGreensboro
2019-01-03,0.92,280335.82,A,RaleighGreensboro
2019-12-25,1.2,176103.25,A,RichmondNorfolk
2019-12-18,1.15,174209.1,A,RichmondNorfolk
2019-12-11,1.1,186495.71,A,RichmondNorfolk
2019-12-04,1.18,183871.72,A,RichmondNorfolk
2019-11-27,1.21,154199.13,A,RichmondNorfolk
2019-11-20,1.29,177112.27,A,RichmondNorfolk
2019-11-13,1.33,177641.28,A,RichmondNorfolk
2019-11-06,1.39,169723.23,A,RichmondNorfolk
2019-10-30,1.28,174400.73,A,RichmondNorfolk
2019-10-23,1.34,178512.86,A,RichmondNorfolk
2019-10-16,1.28,203089.29,A,RichmondNorfolk
2019-10-09,1.25,213460.34,A,RichmondNorfolk
2019-10-02,1.19,229339.1,A,RichmondNorfolk
2019-09-25,1.27,210791.27,A,RichmondNorfolk
2019-09-18,1.18,238848.85,A,RichmondNorfolk
2019-09-11,1.13,240632.37,A,RichmondNorfolk
2019-09-04,1.11,263823.88,A,RichmondNorfolk
2019-08-28,1.06,250434.52,A,RichmondNorfolk
2019-08-21,1.11,236349.68,A,RichmondNorfolk
2019-08-14,1.12,247600.94,A,RichmondNorfolk
2019-08-07,1.1,266174.1,A,RichmondNorfolk
2019-07-31,1.17,245374.63,A,RichmondNorfolk
2019-07-24,1.07,272728.01,A,RichmondNorfolk
2019-07-17,1.06,264253.28,A,RichmondNorfolk
2019-07-10,1.02,296610.12,A,RichmondNorfolk
2019-07-03,0.99,305399.4,A,RichmondNorfolk
2019-06-26,1,259281.86,A,RichmondNorfolk
2019-06-19,0.99,278178.65,A,RichmondNorfolk
2019-06-12,0.96,280191.2,A,RichmondNorfolk
2019-06-05,0.98,268775.52,A,RichmondNorfolk
2019-05-29,1,274103.16,A,RichmondNorfolk
2019-05-22,0.96,271979.26,A,RichmondNorfolk
2019-05-15,1,250352.36,A,RichmondNorfolk
2019-05-08,0.9,334121.64,A,RichmondNorfolk
2019-05-01,0.95,283660.1,A,RichmondNorfolk
2019-04-24,0.98,273208.48,A,RichmondNorfolk
2019-04-17,0.99,251803.25,A,RichmondNorfolk
2019-04-10,1.01,220100.13,A,RichmondNorfolk
2019-04-03,1.03,189989.18,A,RichmondNorfolk
2019-03-27,1.02,233604.1,A,RichmondNorfolk
2019-03-20,0.99,264247.19,A,RichmondNorfolk
2019-03-13,1.02,246110.88,A,RichmondNorfolk
2019-03-06,0.99,255419.61,A,RichmondNorfolk
2019-02-28,1.04,230260.29,A,RichmondNorfolk
2019-02-21,0.98,214625.59,A,RichmondNorfolk
2019-02-14,0.92,254611.93,A,RichmondNorfolk
2019-02-07,0.78,394461.41,A,RichmondNorfolk
2019-01-31,0.98,222414.16,A,RichmondNorfolk
2019-01-24,0.97,272314.29,A,RichmondNorfolk
2019-01-17,0.97,272594.61,A,RichmondNorfolk
2019-01-10,0.97,243704.71,A,RichmondNorfolk
2019-01-03,0.96,235618.91,A,RichmondNorfolk
2019-12-25,1.16,103804.48,A,Roanoke
2019-12-18,1.15,93106.8,A,Roanoke
2019-12-11,1.04,113394.91,A,Roanoke
2019-12-04,1.17,105733.4,A,Roanoke
2019-11-27,1.31,82819.13,A,Roanoke
2019-11-20,1.33,99233.86,A,Roanoke
2019-11-13,1.41,98075.02,A,Roanoke
2019-11-06,1.39,104169.98,A,Roanoke
2019-10-30,1.26,105608.34,A,Roanoke
2019-10-23,1.26,107231.19,A,Roanoke
2019-10-16,1.22,121791.92,A,Roanoke
2019-10-09,1.23,118935.46,A,Roanoke
2019-10-02,1.13,133182.18,A,Roanoke
2019-09-25,1.07,142130.59,A,Roanoke
2019-09-18,1.06,144272.73,A,Roanoke
2019-09-11,1.02,156833.09,A,Roanoke
2019-09-04,1.01,162357.83,A,Roanoke
2019-08-28,1.03,155029.38,A,Roanoke
2019-08-21,1.04,147961.26,A,Roanoke
2019-08-14,1.04,145313.85,A,Roanoke
2019-08-07,1.04,142168.01,A,Roanoke
2019-07-31,1.07,143067.18,A,Roanoke
2019-07-24,1.04,150126.91,A,Roanoke
2019-07-17,1.04,144948.27,A,Roanoke
2019-07-10,1.01,158961.77,A,Roanoke
2019-07-03,0.99,164583.69,A,Roanoke
2019-06-26,1.02,141407.11,A,Roanoke
2019-06-19,1,158224.62,A,Roanoke
2019-06-12,0.99,152148.72,A,Roanoke
2019-06-05,0.96,151372.89,A,Roanoke
2019-05-29,0.93,162618.02,A,Roanoke
2019-05-22,0.9,171189.02,A,Roanoke
2019-05-15,0.94,141716.2,A,Roanoke
2019-05-08,0.87,184595.6,A,Roanoke
2019-05-01,0.87,178487.59,A,Roanoke
2019-04-24,0.91,164410.77,A,Roanoke
2019-04-17,0.93,150910,A,Roanoke
2019-04-10,0.93,133381.56,A,Roanoke
2019-04-03,0.97,113028.45,A,Roanoke
2019-03-27,0.96,139668.9,A,Roanoke
2019-03-20,0.96,156283.99,A,Roanoke
2019-03-13,0.99,139661.75,A,Roanoke
2019-03-06,0.98,142026.9,A,Roanoke
2019-02-28,0.99,135623.05,A,Roanoke
2019-02-21,0.98,115875.65,A,Roanoke
2019-02-14,0.9,159758.46,A,Roanoke
2019-02-07,0.91,198011.31,A,Roanoke
2019-01-31,0.99,121477.84,A,Roanoke
2019-01-24,0.99,143015.44,A,Roanoke
2019-01-17,0.98,157618.05,A,Roanoke
2019-01-10,0.97,143703.88,A,Roanoke
2019-01-03,0.91,156699.18,A,Roanoke
2019-12-25,1.07,428247.63,A,Sacramento
2019-12-18,1.04,384448.27,A,Sacramento
2019-12-11,1.03,434567.21,A,Sacramento
2019-12-04,1.29,315955.99,A,Sacramento
2019-11-27,1.43,279333.62,A,Sacramento
2019-11-20,1.53,289773.71,A,Sacramento
2019-11-13,1.62,277735.11,A,Sacramento
2019-11-06,1.78,266345.33,A,Sacramento
2019-10-30,1.79,238699.3,A,Sacramento
2019-10-23,1.59,253163.64,A,Sacramento
2019-10-16,1.61,330213.06,A,Sacramento
2019-10-09,1.49,370422.62,A,Sacramento
2019-10-02,1.35,381992.7,A,Sacramento
2019-09-25,1.34,420076.53,A,Sacramento
2019-09-18,1.39,407813.86,A,Sacramento
2019-09-11,1.34,432472.11,A,Sacramento
2019-09-04,1.32,472090.23,A,Sacramento
2019-08-28,1.33,421583.74,A,Sacramento
2019-08-21,1.27,456755.06,A,Sacramento
2019-08-14,1.19,512843.34,A,Sacramento
2019-08-07,1.37,453622.9,A,Sacramento
2019-07-31,1.4,466095.04,A,Sacramento
2019-07-24,1.42,450895.76,A,Sacramento
2019-07-17,1.31,471698.22,A,Sacramento
2019-07-10,1.26,489099.02,A,Sacramento
2019-07-03,1.24,565017.74,A,Sacramento
2019-06-26,1.25,464446.2,A,Sacramento
2019-06-19,1.2,508036.18,A,Sacramento
2019-06-12,1.15,501159.1,A,Sacramento
2019-06-05,1.17,521408.99,A,Sacramento
2019-05-29,1.18,489338.25,A,Sacramento
2019-05-22,1.1,488201.43,A,Sacramento
2019-05-15,1.17,438309.86,A,Sacramento
2019-05-08,1,569710.14,A,Sacramento
2019-05-01,1.06,481861.11,A,Sacramento
2019-04-24,1.01,529817.53,A,Sacramento
2019-04-17,1.15,448082.46,A,Sacramento
2019-04-10,1.15,459342.82,A,Sacramento
2019-04-03,1.05,488547.76,A,Sacramento
2019-03-27,1.18,458899.34,A,Sacramento
2019-03-20,1.18,404736.39,A,Sacramento
2019-03-13,1.14,441333.91,A,Sacramento
2019-03-06,1.13,443386.65,A,Sacramento
2019-02-28,1.13,439280.11,A,Sacramento
2019-02-21,1.09,419479.7,A,Sacramento
2019-02-14,1.04,447945.8,A,Sacramento
2019-02-07,0.91,796524.48,A,Sacramento
2019-01-31,1.13,434121.25,A,Sacramento
2019-01-24,1.11,409324.93,A,Sacramento
2019-01-17,1.11,437356.64,A,Sacramento
2019-01-10,1.08,434238.52,A,Sacramento
2019-01-03,0.96,512117.98,A,Sacramento
2019-12-25,0.89,473730.19,A,SanDiego
2019-12-18,0.9,437170.79,A,SanDiego
2019-12-11,0.81,505122.6,A,SanDiego
2019-12-04,0.85,499144.04,A,SanDiego
2019-11-27,1.08,392291.47,A,SanDiego
2019-11-20,1.25,369682.4,A,SanDiego
2019-11-13,1.37,353828.79,A,SanDiego
2019-11-06,1.68,292299.52,A,SanDiego
2019-10-30,1.65,270941.97,A,SanDiego
2019-10-23,1.32,366026.91,A,SanDiego
2019-10-16,1.27,443367.98,A,SanDiego
2019-10-09,1.25,473046.6,A,SanDiego
2019-10-02,1.09,534801.53,A,SanDiego
2019-09-25,1.05,566089.72,A,SanDiego
2019-09-18,1.18,457197.25,A,SanDiego
2019-09-11,1.08,498555.72,A,SanDiego
2019-09-04,1.06,550756.68,A,SanDiego
2019-08-28,0.9,620041.46,A,SanDiego
2019-08-21,0.94,578630.39,A,SanDiego
2019-08-14,1.19,499056.18,A,SanDiego
2019-08-07,1.14,534955.59,A,SanDiego
2019-07-31,1.16,522678.71,A,SanDiego
2019-07-24,1.18,526657.41,A,SanDiego
2019-07-17,1.12,519567.72,A,SanDiego
2019-07-10,0.98,604082.24,A,SanDiego
2019-07-03,1.04,613005.97,A,SanDiego
2019-06-26,0.89,595917.64,A,SanDiego
2019-06-19,0.98,573831.3,A,SanDiego
2019-06-12,0.88,596634.56,A,SanDiego
2019-06-05,0.83,661159.79,A,SanDiego
2019-05-29,0.92,576543.05,A,SanDiego
2019-05-22,0.78,569349.05,A,SanDiego
2019-05-15,0.86,553706.74,A,SanDiego
2019-05-08,0.78,649503.23,A,SanDiego
2019-05-01,0.68,679213.01,A,SanDiego
2019-04-24,0.73,623486.79,A,SanDiego
2019-04-17,0.8,621350.28,A,SanDiego
2019-04-10,0.84,589694.67,A,SanDiego
2019-04-03,0.9,527115.47,A,SanDiego
2019-03-27,0.8,615580.7,A,SanDiego
2019-03-20,0.76,649914.07,A,SanDiego
2019-03-13,0.84,567953.21,A,SanDiego
2019-03-06,0.81,627397.71,A,SanDiego
2019-02-28,0.8,585693.61,A,SanDiego
2019-02-21,0.86,592197.58,A,SanDiego
2019-02-14,0.79,595414.77,A,SanDiego
2019-02-07,0.61,917660.79,A,SanDiego
2019-01-31,0.72,643326.66,A,SanDiego
2019-01-24,0.85,564637.66,A,SanDiego
2019-01-17,0.79,561712.98,A,SanDiego
2019-01-10,0.81,578610.94,A,SanDiego
2019-01-03,0.65,719749.77,A,SanDiego
2019-12-25,1.18,690027.33,A,SanFrancisco
2019-12-18,1.22,643518.28,A,SanFrancisco
2019-12-11,1.29,655428.34,A,SanFrancisco
2019-12-04,1.52,542857.36,A,SanFrancisco
2019-11-27,1.75,488378.1,A,SanFrancisco
2019-11-20,1.89,510752.32,A,SanFrancisco
2019-11-13,1.94,506543.8,A,SanFrancisco
2019-11-06,2.07,492504.81,A,SanFrancisco
2019-10-30,2.2,477937.8,A,SanFrancisco
2019-10-23,1.87,411873.66,A,SanFrancisco
2019-10-16,1.99,590535.06,A,SanFrancisco
2019-10-09,1.82,673082.26,A,SanFrancisco
2019-10-02,1.52,731993.57,A,SanFrancisco
2019-09-25,1.43,860546.65,A,SanFrancisco
2019-09-18,1.5,813575.88,A,SanFrancisco
2019-09-11,1.43,862732.45,A,SanFrancisco
2019-09-04,1.47,850104.12,A,SanFrancisco
2019-08-28,1.38,812410.86,A,SanFrancisco
2019-08-21,1.28,825338.15,A,SanFrancisco
2019-08-14,1.03,1114834.28,A,SanFrancisco
2019-08-07,1.49,753570.45,A,SanFrancisco
2019-07-31,1.52,814505.22,A,SanFrancisco
2019-07-24,1.54,817357.28,A,SanFrancisco
2019-07-17,1.46,804071.94,A,SanFrancisco
2019-07-10,1.4,842731.76,A,SanFrancisco
2019-07-03,1.41,891917.15,A,SanFrancisco
2019-06-26,1.5,749554.87,A,SanFrancisco
2019-06-19,1.44,800921.02,A,SanFrancisco
2019-06-12,1.45,770382.05,A,SanFrancisco
2019-06-05,1.35,899154.46,A,SanFrancisco
2019-05-29,1.34,891069.03,A,SanFrancisco
2019-05-22,1.31,817923.28,A,SanFrancisco
2019-05-15,1.37,772064.79,A,SanFrancisco
2019-05-08,1.06,961334.65,A,SanFrancisco
2019-05-01,0.99,1001227.21,A,SanFrancisco
2019-04-24,1,1017425.89,A,SanFrancisco
2019-04-17,1.39,786422.89,A,SanFrancisco
2019-04-10,1.38,765652.36,A,SanFrancisco
2019-04-03,1.12,849739.84,A,SanFrancisco
2019-03-27,1.47,716020.43,A,SanFrancisco
2019-03-20,1.4,739577.85,A,SanFrancisco
2019-03-13,1.41,714002.3,A,SanFrancisco
2019-03-06,1.29,817240.38,A,SanFrancisco
2019-02-28,1.29,824092.61,A,SanFrancisco
2019-02-21,1.15,799826.02,A,SanFrancisco
2019-02-14,1.34,696959.32,A,SanFrancisco
2019-02-07,0.89,1355047.15,A,SanFrancisco
2019-01-31,1.27,805039.06,A,SanFrancisco
2019-01-24,1.05,844417.47,A,SanFrancisco
2019-01-17,1.24,732860.83,A,SanFrancisco
2019-01-10,1.21,765839.95,A,SanFrancisco
2019-01-03,0.93,918798.74,A,SanFrancisco
2019-12-25,1.17,475143.56,A,Seattle
2019-12-18,1.09,459322.74,A,Seattle
2019-12-11,0.88,809403.75,A,Seattle
2019-12-04,1.23,531803.4,A,Seattle
2019-11-27,1.45,383268.86,A,Seattle
2019-11-20,1.41,447760.4,A,Seattle
2019-11-13,1.43,472868.46,A,Seattle
2019-11-06,1.43,446970.37,A,Seattle
2019-10-30,1.42,368056.21,A,Seattle
2019-10-23,1.12,619599.06,A,Seattle
2019-10-16,1.2,618367.26,A,Seattle
2019-10-09,1.23,556874.5,A,Seattle
2019-10-02,0.89,917139.67,A,Seattle
2019-09-25,1.03,655426.45,A,Seattle
2019-09-18,1.03,586212.19,A,Seattle
2019-09-11,1,644049.31,A,Seattle
2019-09-04,1.13,563852.38,A,Seattle
2019-08-28,1.08,592604.21,A,Seattle
2019-08-21,1.11,605652.82,A,Seattle
2019-08-14,1.14,591638.12,A,Seattle
2019-08-07,1.11,619209.25,A,Seattle
2019-07-31,1.12,595856.48,A,Seattle
2019-07-24,1.1,581023.47,A,Seattle
2019-07-17,1.03,639853.23,A,Seattle
2019-07-10,1.11,628610.41,A,Seattle
2019-07-03,1.1,663580.48,A,Seattle
2019-06-26,1.03,638550.37,A,Seattle
2019-06-19,0.97,677710.31,A,Seattle
2019-06-12,1.01,666340.59,A,Seattle
2019-06-05,0.86,866343.38,A,Seattle
2019-05-29,0.87,771235.53,A,Seattle
2019-05-22,0.87,726064.91,A,Seattle
2019-05-15,0.83,844349.33,A,Seattle
2019-05-08,0.82,1007800.54,A,Seattle
2019-05-01,0.82,858037.45,A,Seattle
2019-04-24,0.88,752138.28,A,Seattle
2019-04-17,0.84,862450.87,A,Seattle
2019-04-10,0.93,728447.49,A,Seattle
2019-04-03,0.86,793187.83,A,Seattle
2019-03-27,0.85,781581.62,A,Seattle
2019-03-20,1.02,596110.62,A,Seattle
2019-03-13,0.94,712808.08,A,Seattle
2019-03-06,0.88,782395.12,A,Seattle
2019-02-28,0.91,737516.16,A,Seattle
2019-02-21,0.86,755726.36,A,Seattle
2019-02-14,0.98,593651.59,A,Seattle
2019-02-07,0.75,1040955.47,A,Seattle
2019-01-31,0.98,666670.45,A,Seattle
2019-01-24,0.92,726078.64,A,Seattle
2019-01-17,0.94,788935.31,A,Seattle
2019-01-10,0.86,831911.78,A,Seattle
2019-01-03,0.89,814295.85,A,Seattle
2019-12-25,1.02,308342.51,A,SouthCarolina
2019-12-18,1.07,269690.96,A,SouthCarolina
2019-12-11,1.2,243555.26,A,SouthCarolina
2019-12-04,1.09,304040.1,A,SouthCarolina
2019-11-27,1.33,229072.3,A,SouthCarolina
2019-11-20,1.34,246915.39,A,SouthCarolina
2019-11-13,1.41,255288.43,A,SouthCarolina
2019-11-06,1.5,222378.08,A,SouthCarolina
2019-10-30,1.43,227993.9,A,SouthCarolina
2019-10-23,1.4,260446.46,A,SouthCarolina
2019-10-16,1.3,281240.11,A,SouthCarolina
2019-10-09,1.32,262764.71,A,SouthCarolina
2019-10-02,1.3,301001.94,A,SouthCarolina
2019-09-25,1.25,327724.02,A,SouthCarolina
2019-09-18,1.12,331549.04,A,SouthCarolina
2019-09-11,1.08,341887.56,A,SouthCarolina
2019-09-04,1.03,419927.05,A,SouthCarolina
2019-08-28,1.11,352297.98,A,SouthCarolina
2019-08-21,1.08,381549.32,A,SouthCarolina
2019-08-14,1.11,389639.12,A,SouthCarolina
2019-08-07,1.17,362625.87,A,SouthCarolina
2019-07-31,1.18,344490.91,A,SouthCarolina
2019-07-24,1.18,336673.77,A,SouthCarolina
2019-07-17,1.17,336050.16,A,SouthCarolina
2019-07-10,1.08,389300.41,A,SouthCarolina
2019-07-03,0.95,515792.87,A,SouthCarolina
2019-06-26,1.07,367778.6,A,SouthCarolina
2019-06-19,0.97,451741.89,A,SouthCarolina
2019-06-12,1.04,357902.32,A,SouthCarolina
2019-06-05,0.94,416168.39,A,SouthCarolina
2019-05-29,0.97,441398.16,A,SouthCarolina
2019-05-22,1.04,343576.29,A,SouthCarolina
2019-05-15,0.89,422276.07,A,SouthCarolina
2019-05-08,0.82,504149.45,A,SouthCarolina
2019-05-01,0.76,591962.95,A,SouthCarolina
2019-04-24,0.93,420066.9,A,SouthCarolina
2019-04-17,1.01,370690.55,A,SouthCarolina
2019-04-10,0.96,397990.96,A,SouthCarolina
2019-04-03,1.05,340564.79,A,SouthCarolina
2019-03-27,1.07,315023.95,A,SouthCarolina
2019-03-20,1.07,331531.06,A,SouthCarolina
2019-03-13,0.96,414943.26,A,SouthCarolina
2019-03-06,1.06,325786.78,A,SouthCarolina
2019-02-28,0.93,387740.23,A,SouthCarolina
2019-02-21,1.04,302654.13,A,SouthCarolina
2019-02-14,0.91,342704.71,A,SouthCarolina
2019-02-07,0.69,593759.78,A,SouthCarolina
2019-01-31,1.01,312455.27,A,SouthCarolina
2019-01-24,0.95,317032.31,A,SouthCarolina
2019-01-17,1.05,287599.16,A,SouthCarolina
2019-01-10,0.98,322434.61,A,SouthCarolina
2019-01-03,1.03,319228.46,A,SouthCarolina
2019-12-25,0.79,5630041.84,A,SouthCentral
2019-12-18,0.72,5483207.89,A,SouthCentral
2019-12-11,0.76,5031206.93,A,SouthCentral
2019-12-04,0.76,5584114.56,A,SouthCentral
2019-11-27,0.93,4064847.35,A,SouthCentral
2019-11-20,1.06,4150510.67,A,SouthCentral
2019-11-13,1.11,4224677.32,A,SouthCentral
2019-11-06,1.16,4214624.13,A,SouthCentral
2019-10-30,1.19,3733135.22,A,SouthCentral
2019-10-23,1.09,4477594.56,A,SouthCentral
2019-10-16,1.03,4967651.41,A,SouthCentral
2019-10-09,1,5416591.81,A,SouthCentral
2019-10-02,1.01,5006659.75,A,SouthCentral
2019-09-25,0.98,5344837.49,A,SouthCentral
2019-09-18,0.86,6130653.55,A,SouthCentral
2019-09-11,0.82,6236078.55,A,SouthCentral
2019-09-04,0.78,6802635.25,A,SouthCentral
2019-08-28,0.84,5775721.7,A,SouthCentral
2019-08-21,0.87,5682046.61,A,SouthCentral
2019-08-14,0.94,5385035.37,A,SouthCentral
2019-08-07,0.93,5647940.41,A,SouthCentral
2019-07-31,0.98,5130900.02,A,SouthCentral
2019-07-24,0.97,5528475.32,A,SouthCentral
2019-07-17,0.94,5449441.63,A,SouthCentral
2019-07-10,0.91,5646460.01,A,SouthCentral
2019-07-03,0.91,6494533.3,A,SouthCentral
2019-06-26,0.89,6046264.46,A,SouthCentral
2019-06-19,0.89,6005535.29,A,SouthCentral
2019-06-12,0.85,6195284.67,A,SouthCentral
2019-06-05,0.83,6351400.69,A,SouthCentral
2019-05-29,0.8,6239677.27,A,SouthCentral
2019-05-22,0.72,6680323.25,A,SouthCentral
2019-05-15,0.73,6728120.77,A,SouthCentral
2019-05-08,0.72,7281887.35,A,SouthCentral
2019-05-01,0.71,6953488.71,A,SouthCentral
2019-04-24,0.7,6893900.54,A,SouthCentral
2019-04-17,0.71,6657073.54,A,SouthCentral
2019-04-10,0.73,6414263.17,A,SouthCentral
2019-04-03,0.74,6154503.04,A,SouthCentral
2019-03-27,0.77,6553308.82,A,SouthCentral
2019-03-20,0.77,6276764.8,A,SouthCentral
2019-03-13,0.79,5894070.33,A,SouthCentral
2019-03-06,0.78,5848140.87,A,SouthCentral
2019-02-28,0.77,5698454.09,A,SouthCentral
2019-02-21,0.82,5108381.41,A,SouthCentral
2019-02-14,0.7,6349601.68,A,SouthCentral
2019-02-07,0.7,7606351.8,A,SouthCentral
2019-01-31,0.79,5850128.4,A,SouthCentral
2019-01-24,0.94,3898235.29,A,SouthCentral
2019-01-17,0.81,5735627.03,A,SouthCentral
2019-01-10,0.84,5647635.02,A,SouthCentral
2019-01-03,0.79,5693942.07,A,SouthCentral
2019-12-25,0.94,3722102.33,A,Southeast
2019-12-18,0.96,3413410.59,A,Southeast
2019-12-11,1.21,2648135.47,A,Southeast
2019-12-04,0.99,3941512.2,A,Southeast
2019-11-27,1.39,2408199.34,A,Southeast
2019-11-20,1.38,2670425.59,A,Southeast
2019-11-13,1.37,2819888.75,A,Southeast
2019-11-06,1.44,2590997.85,A,Southeast
2019-10-30,1.44,2502552.63,A,Southeast
2019-10-23,1.43,2704875.68,A,Southeast
2019-10-16,1.24,3233029.42,A,Southeast
2019-10-09,1.37,2885138.33,A,Southeast
2019-10-02,1.38,3106952.74,A,Southeast
2019-09-25,1.32,3266161.45,A,Southeast
2019-09-18,1.11,3403999.22,A,Southeast
2019-09-11,1.08,3431698.41,A,Southeast
2019-09-04,0.96,4804279.06,A,Southeast
2019-08-28,1.11,3580022.43,A,Southeast
2019-08-21,1.11,3716886.69,A,Southeast
2019-08-14,1.09,4230674.67,A,Southeast
2019-08-07,1.18,3419326.48,A,Southeast
2019-07-31,1.18,3329108.94,A,Southeast
2019-07-24,1.17,3381732.73,A,Southeast
2019-07-17,1.15,3408142.71,A,Southeast
2019-07-10,1.1,3646868.94,A,Southeast
2019-07-03,0.91,5432816.58,A,Southeast
2019-06-26,1.09,3619364.21,A,Southeast
2019-06-19,0.94,4665536.74,A,Southeast
2019-06-12,1.07,3393712.37,A,Southeast
2019-06-05,0.91,4563745.14,A,Southeast
2019-05-29,0.92,4829487.03,A,Southeast
2019-05-22,1.05,3416062.07,A,Southeast
2019-05-15,0.82,5002102.24,A,Southeast
2019-05-08,0.86,4651540.06,A,Southeast
2019-05-01,0.75,6415228.14,A,Southeast
2019-04-24,0.84,5062464.54,A,Southeast
2019-04-17,1.01,3673260.93,A,Southeast
2019-04-10,0.86,4792907.32,A,Southeast
